return_id,order_id,order_item_id,customer_id,product_id,seller_id,return_date,days_after_delivery,return_type,return_reason,return_channel,return_status,refund_status,refund_amount,reverse_shipping_cost,pickup_status,pickup_date,quality_check_status,return_condition,replacement_requested,replacement_status
2649,18855,37698,6810,1090,218,2025-09-23,14,Refund,Damaged Product,Website,Approved,Processing,12110.08,97.71,Pending,,Pending,Opened,False,Not Applicable
2650,18859,37708,7388,1561,309,2025-10-09,30,Refund,Late Delivery,Mobile App,Requested,Processing,7318.53,142.42,Pending,,Pending,Used,False,Not Applicable
2651,18867,37726,9973,67,13,2025-10-07,25,Refund,Product Not As Expected,Mobile App,Completed,Completed,3927.7,170.65,Completed,2025-10-10,Pending,Used,False,Not Applicable
2652,18872,37735,1560,51,11,2025-10-04,22,Refund,Damaged Product,Mobile App,Approved,Processing,4710.58,66.96,Pending,,Pending,Unused,False,Not Applicable
2653,18877,37743,4233,1641,324,2025-09-14,3,Refund,Damaged Product,Mobile App,Picked Up,Pending,7806.0,100.47,Scheduled,2025-09-15,Pending,Used,False,Not Applicable
2654,18887,37763,6851,1052,211,2025-09-25,11,Replacement,Late Delivery,Mobile App,Approved,Not Applicable,0.0,140.5,Scheduled,2025-09-27,Pending,Unused,True,Completed
2655,18887,37764,6851,1467,291,2025-09-27,13,Exchange,Quality Issue,Mobile App,Rejected,Not Applicable,0.0,51.76,Failed,,Pending,Unused,True,Cancelled
2656,18888,37767,7202,2057,404,2025-09-18,7,Refund,Changed Mind,Website,Completed,Completed,2512.2,54.02,Completed,2025-09-20,Failed,Damaged,False,Not Applicable
2657,18896,37786,1793,702,142,2025-10-01,17,Refund,Product Not As Expected,Website,Approved,Pending,2236.02,147.18,Scheduled,2025-10-02,Pending,Unused,False,Not Applicable
2658,18903,37797,3263,2374,465,2025-10-07,21,Replacement,Late Delivery,Mobile App,Picked Up,Not Applicable,0.0,113.4,Scheduled,2025-10-08,Pending,Unused,True,Requested
2659,18906,37803,3798,74,14,2025-09-30,15,Exchange,Product Not As Expected,Mobile App,Completed,Not Applicable,0.0,100.82,Completed,2025-10-02,Pending,Used,True,Cancelled
2660,18917,37827,6335,1878,366,2025-10-09,28,Refund,Product Not As Expected,Mobile App,Completed,Completed,30603.28,43.42,Completed,2025-10-10,Passed,Used,False,Not Applicable
2661,18933,37855,2577,1917,373,2025-09-21,7,Refund,Damaged Product,Website,Completed,Processing,2269.08,121.95,Completed,2025-09-22,Passed,Opened,False,Not Applicable
2662,18938,37865,4020,1415,282,2025-09-16,4,Refund,Quality Issue,Mobile App,Rejected,Not Applicable,0.0,55.25,Failed,,Pending,Opened,False,Not Applicable
2663,18940,37868,5145,1973,384,2025-09-20,8,Refund,Late Delivery,Website,Pickup Scheduled,Pending,2722.1,165.33,Scheduled,2025-09-21,Pending,Unused,False,Not Applicable
2664,18960,37908,2866,1982,386,2025-09-30,15,Refund,Quality Issue,Mobile App,Approved,Pending,100699.56,137.7,Pending,,Pending,Unused,False,Not Applicable
2665,18969,37924,5540,560,113,2025-10-17,30,Exchange,Product Not As Expected,Website,Rejected,Not Applicable,0.0,70.41,Failed,,Pending,Unused,True,Requested
2666,18976,37939,7230,573,116,2025-10-06,18,Exchange,Wrong Product,Website,Pickup Scheduled,Not Applicable,0.0,177.68,Completed,2025-10-09,Passed,Used,True,Processing
2667,18981,37952,8136,1255,250,2025-09-22,6,Exchange,Wrong Product,Mobile App,Pickup Scheduled,Not Applicable,0.0,133.77,Scheduled,2025-09-25,Pending,Opened,True,Requested
2668,18985,37960,46,1964,383,2025-10-02,15,Refund,Changed Mind,Website,Completed,Completed,21699.92,81.79,Completed,2025-10-05,Failed,Damaged,False,Not Applicable
2669,19002,37989,5502,2540,498,2025-10-04,14,Refund,Product Not As Expected,Customer Support,Picked Up,Processing,16545.92,167.19,Completed,2025-10-05,Passed,Used,False,Not Applicable
2670,19008,37997,6886,1212,241,2025-09-16,3,Refund,Wrong Product,Mobile App,Requested,Processing,1378.51,45.18,Pending,,Pending,Unused,False,Not Applicable
2671,19017,38016,9487,326,64,2025-09-30,10,Refund,Changed Mind,Mobile App,Requested,Pending,7929.21,142.06,Pending,,Pending,Used,False,Not Applicable
2672,19018,38018,9543,855,171,2025-09-27,12,Replacement,Product Not As Expected,Mobile App,Completed,Not Applicable,0.0,55.93,Completed,2025-09-30,Passed,Unused,True,Cancelled
2673,19020,38025,1076,2234,437,2025-10-10,28,Refund,Product Not As Expected,Customer Support,Picked Up,Processing,8133.34,96.44,Completed,2025-10-12,Pending,Opened,False,Not Applicable
2674,19024,38030,2250,1574,311,2025-10-06,14,Replacement,Product Not As Expected,Mobile App,Approved,Not Applicable,0.0,172.83,Pending,,Pending,Used,True,Processing
2675,19025,38032,2305,770,155,2025-10-12,21,Refund,Damaged Product,Customer Support,Requested,Processing,1831.89,153.88,Scheduled,2025-10-15,Pending,Opened,False,Not Applicable
2676,19026,38033,2747,219,44,2025-09-23,2,Refund,Late Delivery,Mobile App,Completed,Completed,2042.89,51.45,Completed,2025-09-26,Passed,Used,False,Not Applicable
2677,19034,38046,5829,1889,368,2025-09-17,1,Refund,Product Not As Expected,Website,Picked Up,Pending,3201.12,148.01,Completed,2025-09-18,Passed,Used,False,Not Applicable
2678,19038,38055,6446,264,54,2025-09-26,3,Refund,Changed Mind,Mobile App,Completed,Completed,2978.08,122.94,Completed,2025-09-28,Passed,Damaged,False,Not Applicable
2679,19048,38076,1381,2152,422,2025-09-27,6,Refund,Wrong Product,Mobile App,Approved,Processing,7571.28,160.84,Scheduled,2025-09-28,Pending,Opened,False,Not Applicable
2680,19052,38086,3424,642,129,2025-10-06,19,Refund,Late Delivery,Mobile App,Pickup Scheduled,Pending,42272.09,93.37,Completed,2025-10-09,Pending,Opened,False,Not Applicable
2681,19052,38087,3424,1618,320,2025-09-27,10,Refund,Damaged Product,Website,Requested,Pending,10834.58,60.68,Scheduled,2025-09-29,Pending,Used,False,Not Applicable
2682,19053,38090,3584,2188,428,2025-10-02,15,Exchange,Quality Issue,Mobile App,Approved,Not Applicable,0.0,35.38,Pending,,Pending,Damaged,True,Completed
2683,19059,38103,4409,1731,339,2025-10-17,24,Replacement,Changed Mind,Customer Support,Completed,Not Applicable,0.0,117.86,Completed,2025-10-18,Passed,Unused,True,Completed
2684,19059,38104,4409,2185,428,2025-09-30,7,Exchange,Product Not As Expected,Website,Requested,Not Applicable,0.0,115.58,Scheduled,2025-10-02,Pending,Used,True,Completed
2685,19087,38159,4737,1497,295,2025-09-30,4,Refund,Quality Issue,Mobile App,Picked Up,Pending,42330.92,169.04,Completed,2025-10-02,Passed,Damaged,False,Not Applicable
2686,19092,38168,5712,1903,371,2025-10-18,24,Replacement,Missing Parts,Mobile App,Approved,Not Applicable,0.0,154.22,Scheduled,2025-10-20,Pending,Damaged,True,Processing
2687,19098,38179,8951,733,147,2025-10-17,27,Exchange,Wrong Product,Website,Pickup Scheduled,Not Applicable,0.0,68.67,Scheduled,2025-10-19,Pending,Used,True,Completed
2688,19100,38184,9413,1454,289,2025-10-01,10,Refund,Product Not As Expected,Mobile App,Completed,Processing,10081.84,166.28,Completed,2025-10-04,Passed,Damaged,False,Not Applicable
2689,19119,38219,7794,2500,491,2025-10-18,26,Refund,Late Delivery,Mobile App,Completed,Completed,4223.35,87.95,Completed,2025-10-21,Passed,Used,False,Not Applicable
2690,19127,38234,238,2014,392,2025-10-17,22,Refund,Damaged Product,Website,Requested,Processing,1840.79,115.51,Pending,,Pending,Opened,False,Not Applicable
2691,19137,38252,1823,2488,488,2025-09-25,2,Refund,Quality Issue,Mobile App,Completed,Completed,1035.73,60.85,Completed,2025-09-26,Passed,Unused,False,Not Applicable
2692,19147,38275,4885,989,198,2025-10-14,23,Refund,Late Delivery,Website,Pickup Scheduled,Pending,2496.69,117.79,Scheduled,2025-10-17,Pending,Opened,False,Not Applicable
2693,19171,38326,8107,867,173,2025-10-19,25,Refund,Size/Fit Issue,Website,Approved,Pending,231.05,46.54,Pending,,Pending,Damaged,False,Not Applicable
2694,19178,38340,1039,28,6,2025-10-06,12,Refund,Changed Mind,Customer Support,Completed,Completed,40136.33,54.18,Completed,2025-10-09,Passed,Unused,False,Not Applicable
2695,19187,38361,3984,2077,409,2025-10-03,6,Refund,Wrong Product,Website,Picked Up,Pending,4298.54,46.64,Completed,2025-10-04,Passed,Opened,False,Not Applicable
2696,19189,38364,4352,1674,330,2025-10-30,30,Refund,Quality Issue,Website,Completed,Completed,109931.46,177.98,Completed,2025-11-02,Passed,Damaged,False,Not Applicable
2697,19212,38413,1376,1943,379,2025-10-08,10,Replacement,Changed Mind,Customer Support,Picked Up,Not Applicable,0.0,65.75,Scheduled,2025-10-09,Pending,Damaged,True,Cancelled
2698,19216,38422,1768,1344,268,2025-09-30,3,Refund,Quality Issue,Customer Support,Completed,Completed,1891.2,49.89,Completed,2025-10-02,Passed,Opened,False,Not Applicable
2699,19225,38440,4126,44,10,2025-10-24,21,Refund,Damaged Product,Customer Support,Pickup Scheduled,Processing,5662.58,123.97,Scheduled,2025-10-25,Pending,Damaged,False,Not Applicable
2700,19229,38449,5572,1171,234,2025-10-23,21,Refund,Quality Issue,Mobile App,Pickup Scheduled,Processing,2897.75,99.32,Completed,2025-10-26,Pending,Opened,False,Not Applicable
2701,19230,38451,5808,838,167,2025-10-05,8,Replacement,Quality Issue,Website,Requested,Not Applicable,0.0,156.06,Pending,,Pending,Damaged,True,Requested
2702,19236,38464,7419,1983,386,2025-10-03,1,Replacement,Quality Issue,Customer Support,Requested,Not Applicable,0.0,126.02,Scheduled,2025-10-04,Pending,Damaged,True,Requested
2703,19243,38475,8471,1209,241,2025-10-05,5,Exchange,Product Not As Expected,Website,Picked Up,Not Applicable,0.0,47.18,Scheduled,2025-10-06,Pending,Used,True,Requested
2704,19246,38482,9494,858,171,2025-10-17,14,Replacement,Size/Fit Issue,Mobile App,Pickup Scheduled,Not Applicable,0.0,79.11,Scheduled,2025-10-18,Pending,Opened,True,Completed
2705,19253,38496,676,882,177,2025-10-30,28,Refund,Wrong Product,Mobile App,Requested,Processing,814.86,73.46,Pending,,Pending,Damaged,False,Not Applicable
2706,19258,38506,3097,56,11,2025-10-21,20,Refund,Late Delivery,Customer Support,Approved,Pending,5467.62,98.18,Scheduled,2025-10-22,Pending,Unused,False,Not Applicable
2707,19264,38515,4770,1877,365,2025-10-27,30,Refund,Late Delivery,Website,Approved,Pending,2214.75,139.8,Pending,,Pending,Damaged,False,Not Applicable
2708,19281,38543,9440,1516,299,2025-10-24,20,Replacement,Late Delivery,Mobile App,Completed,Not Applicable,0.0,114.78,Completed,2025-10-27,Passed,Damaged,True,Completed
2709,19293,38568,3406,609,123,2025-11-02,27,Replacement,Quality Issue,Website,Approved,Not Applicable,0.0,113.42,Scheduled,2025-11-05,Pending,Unused,True,Processing
2710,19293,38569,3406,2447,479,2025-10-09,3,Exchange,Product Not As Expected,Mobile App,Picked Up,Not Applicable,0.0,134.26,Scheduled,2025-10-10,Pending,Unused,True,Requested
2711,19295,38572,4131,202,41,2025-10-05,4,Refund,Late Delivery,Website,Picked Up,Processing,8632.71,77.39,Completed,2025-10-08,Passed,Used,False,Not Applicable
2712,19300,38581,7439,1409,280,2025-10-29,22,Replacement,Wrong Product,Mobile App,Requested,Not Applicable,0.0,83.04,Scheduled,2025-10-31,Pending,Opened,True,Cancelled
2713,19306,38592,7899,931,186,2025-10-24,17,Refund,Product Not As Expected,Website,Picked Up,Processing,888.5,98.68,Scheduled,2025-10-26,Pending,Opened,False,Not Applicable
2714,19309,38601,8261,968,194,2025-10-29,25,Refund,Quality Issue,Website,Approved,Pending,7921.41,60.12,Pending,,Pending,Damaged,False,Not Applicable
2715,19314,38613,9872,1867,364,2025-10-12,6,Replacement,Damaged Product,Website,Pickup Scheduled,Not Applicable,0.0,47.15,Completed,2025-10-15,Passed,Used,True,Completed
2716,19318,38620,614,1670,329,2025-10-06,1,Refund,Changed Mind,Website,Completed,Completed,2160.07,45.62,Completed,2025-10-07,Passed,Unused,False,Not Applicable
2717,19321,38628,1879,370,73,2025-10-18,13,Replacement,Wrong Product,Mobile App,Completed,Not Applicable,0.0,110.31,Completed,2025-10-21,Failed,Damaged,True,Completed
2718,19323,38632,2430,2400,469,2025-10-09,5,Refund,Product Not As Expected,Mobile App,Completed,Completed,12604.23,49.65,Completed,2025-10-11,Passed,Opened,False,Not Applicable
2719,19326,38638,2731,1084,217,2025-11-02,27,Exchange,Damaged Product,Website,Completed,Not Applicable,0.0,61.39,Completed,2025-11-04,Passed,Damaged,True,Processing
2720,19326,38639,2731,1671,329,2025-10-21,15,Refund,Changed Mind,Website,Approved,Processing,2291.95,130.81,Pending,,Pending,Damaged,False,Not Applicable
2721,19342,38668,1493,180,36,2025-10-10,3,Replacement,Damaged Product,Mobile App,Completed,Not Applicable,0.0,48.97,Completed,2025-10-11,Failed,Damaged,True,Completed
2722,19348,38679,2074,1227,243,2025-10-20,10,Refund,Quality Issue,Website,Approved,Processing,14936.81,169.76,Pending,,Pending,Damaged,False,Not Applicable
2723,19354,38689,3638,1402,279,2025-10-13,2,Refund,Wrong Product,Mobile App,Pickup Scheduled,Processing,700.83,93.85,Completed,2025-10-14,Pending,Unused,False,Not Applicable
2724,19361,38700,5571,757,152,2025-10-17,5,Replacement,Damaged Product,Website,Completed,Not Applicable,0.0,151.52,Completed,2025-10-18,Passed,Unused,True,Cancelled
2725,19374,38730,806,1276,254,2025-11-01,24,Refund,Late Delivery,Mobile App,Requested,Processing,21335.08,136.79,Scheduled,2025-11-04,Pending,Unused,False,Not Applicable
2726,19395,38767,9301,2010,392,2025-10-22,8,Refund,Wrong Product,Website,Pickup Scheduled,Processing,4373.73,64.22,Scheduled,2025-10-24,Pending,Unused,False,Not Applicable
2727,19412,38797,3204,505,103,2025-11-03,22,Exchange,Quality Issue,Website,Completed,Not Applicable,0.0,137.35,Completed,2025-11-04,Passed,Unused,True,Processing
2728,19415,38805,4065,2018,393,2025-10-15,3,Refund,Late Delivery,Mobile App,Picked Up,Pending,79502.42,142.84,Scheduled,2025-10-17,Pending,Used,False,Not Applicable
2729,19417,38809,4853,1281,256,2025-10-19,6,Replacement,Product Not As Expected,Website,Completed,Not Applicable,0.0,49.56,Completed,2025-10-22,Failed,Damaged,True,Requested
2730,19418,38810,4913,587,118,2025-11-12,27,Replacement,Size/Fit Issue,Website,Requested,Not Applicable,0.0,61.02,Pending,,Pending,Opened,True,Cancelled
2731,19418,38811,4913,2088,411,2025-10-29,13,Refund,Damaged Product,Website,Approved,Processing,13814.8,100.21,Scheduled,2025-10-31,Pending,Opened,False,Not Applicable
2732,19422,38819,6563,1660,327,2025-10-30,19,Replacement,Size/Fit Issue,Mobile App,Pickup Scheduled,Not Applicable,0.0,58.96,Completed,2025-11-02,Failed,Damaged,True,Requested
2733,19425,38825,7191,296,59,2025-10-29,19,Refund,Quality Issue,Website,Completed,Completed,4516.2,153.42,Completed,2025-11-01,Failed,Damaged,False,Not Applicable
2734,19436,38849,1758,467,96,2025-10-26,14,Refund,Damaged Product,Mobile App,Completed,Processing,247.59,50.95,Completed,2025-10-29,Passed,Damaged,False,Not Applicable
2735,19441,38857,2821,617,125,2025-10-18,6,Replacement,Changed Mind,Website,Approved,Not Applicable,0.0,41.46,Scheduled,2025-10-21,Pending,Opened,True,Processing
2736,19444,38864,3122,460,94,2025-10-31,16,Refund,Damaged Product,Mobile App,Approved,Pending,5049.97,124.54,Pending,,Pending,Unused,False,Not Applicable
2737,19446,38869,3510,391,78,2025-10-18,1,Replacement,Late Delivery,Mobile App,Completed,Not Applicable,0.0,69.9,Completed,2025-10-21,Passed,Unused,True,Requested
2738,19454,38888,7175,670,135,2025-10-24,14,Refund,Damaged Product,Mobile App,Picked Up,Processing,2295.92,128.41,Completed,2025-10-26,Passed,Opened,False,Not Applicable
2739,19465,38915,9847,2362,463,2025-10-26,10,Refund,Late Delivery,Website,Picked Up,Pending,1601.89,80.38,Completed,2025-10-27,Passed,Unused,False,Not Applicable
2740,19478,38941,5307,732,147,2025-11-13,30,Refund,Late Delivery,Mobile App,Rejected,Not Applicable,0.0,172.85,Failed,,Pending,Unused,False,Not Applicable
2741,19503,38983,2234,1451,288,2025-11-05,22,Refund,Wrong Product,Website,Approved,Processing,4711.97,137.99,Scheduled,2025-11-08,Pending,Damaged,False,Not Applicable
2742,19503,38984,2234,1583,313,2025-10-18,4,Refund,Product Not As Expected,Mobile App,Pickup Scheduled,Processing,7166.51,149.38,Scheduled,2025-10-20,Pending,Opened,False,Not Applicable
2743,19508,38998,3902,2235,437,2025-10-29,15,Refund,Quality Issue,Mobile App,Pickup Scheduled,Processing,40286.35,38.05,Scheduled,2025-11-01,Pending,Damaged,False,Not Applicable
2744,19521,39025,9341,1974,384,2025-10-19,5,Refund,Product Not As Expected,Mobile App,Approved,Processing,17001.17,61.14,Scheduled,2025-10-20,Pending,Damaged,False,Not Applicable
2745,19525,39031,382,418,85,2025-11-11,23,Exchange,Wrong Product,Mobile App,Picked Up,Not Applicable,0.0,155.86,Completed,2025-11-13,Pending,Unused,True,Completed
2746,19528,39041,1586,218,44,2025-11-14,25,Refund,Late Delivery,Mobile App,Requested,Processing,10300.86,153.24,Scheduled,2025-11-15,Pending,Unused,False,Not Applicable
2747,19530,39044,1906,716,144,2025-10-30,12,Exchange,Wrong Product,Website,Completed,Not Applicable,0.0,100.03,Completed,2025-10-31,Passed,Opened,True,Processing
2748,19551,39079,7654,511,104,2025-10-26,3,Refund,Changed Mind,Website,Approved,Pending,11838.69,83.19,Pending,,Pending,Used,False,Not Applicable
2749,19556,39088,9146,1572,311,2025-11-09,22,Refund,Quality Issue,Customer Support,Completed,Completed,4612.44,70.5,Completed,2025-11-11,Pending,Damaged,False,Not Applicable
2750,19560,39093,525,120,23,2025-10-26,8,Refund,Changed Mind,Mobile App,Picked Up,Processing,15956.9,72.9,Completed,2025-10-29,Failed,Damaged,False,Not Applicable
2751,19561,39096,1031,2110,415,2025-10-20,1,Exchange,Product Not As Expected,Website,Completed,Not Applicable,0.0,136.5,Completed,2025-10-23,Passed,Damaged,True,Cancelled
2752,19561,39097,1031,2535,497,2025-11-07,19,Refund,Product Not As Expected,Customer Support,Pickup Scheduled,Processing,76155.29,104.01,Scheduled,2025-11-10,Pending,Opened,False,Not Applicable
2753,19578,39127,6871,1312,262,2025-11-15,24,Refund,Product Not As Expected,Mobile App,Completed,Completed,26819.87,102.27,Completed,2025-11-17,Passed,Damaged,False,Not Applicable
2754,19584,39140,8163,1795,351,2025-10-30,10,Replacement,Late Delivery,Website,Picked Up,Not Applicable,0.0,116.72,Completed,2025-11-02,Passed,Unused,True,Completed
2755,19587,39146,8696,2288,448,2025-10-29,5,Refund,Damaged Product,Mobile App,Picked Up,Pending,180.74,159.68,Completed,2025-10-30,Failed,Damaged,False,Not Applicable
2756,19589,39151,278,1012,203,2025-10-21,4,Refund,Damaged Product,Website,Completed,Completed,9034.12,154.03,Completed,2025-10-24,Passed,Used,False,Not Applicable
2757,19600,39173,2988,2454,481,2025-11-05,13,Refund,Damaged Product,Mobile App,Completed,Completed,2282.54,65.52,Completed,2025-11-06,Passed,Unused,False,Not Applicable
2758,19604,39178,5189,1298,259,2025-11-03,13,Refund,Product Not As Expected,Mobile App,Requested,Pending,83008.1,78.99,Pending,,Pending,Used,False,Not Applicable
2759,19604,39179,5189,1323,264,2025-11-11,21,Refund,Size/Fit Issue,Mobile App,Approved,Pending,34516.52,70.1,Pending,,Pending,Used,False,Not Applicable
2760,19607,39188,5699,787,158,2025-11-03,12,Refund,Damaged Product,Mobile App,Completed,Completed,4310.72,71.12,Completed,2025-11-05,Passed,Damaged,False,Not Applicable
