shipment_id,order_id,courier_partner,delivery_mode,shipment_date,estimated_delivery_date,actual_delivery_date,delivery_status,tracking_number,shipping_cost,shipping_distance_km,warehouse_location,delivery_city,delivery_attempts,delivery_rating,on_time_delivery,delay_reason
19276,19276,Ecom Express,Standard,30-09-2025 12:00,04-10-2025,04-10-2025,Delivered,TRK7DL1EHWRSALA,73.41,771,Kolkata Warehouse,Lucknow,1,4,TRUE,
19277,19277,Blue Dart,Standard,28-09-2025 04:00,05-10-2025,05-10-2025,Delivered,TRK1B8RE3VBTPUC,101.66,2448,Mumbai Warehouse,Hyderabad,1,5,TRUE,
19278,19278,Delhivery,Same Day,28-09-2025 08:00,28-09-2025,27-09-2025,Delivered,TRKMFCFTQWJXF67,42.59,1058,Mumbai Warehouse,Ahmedabad,1,4,TRUE,
19279,19279,DTDC,Standard,30-09-2025 03:00,05-10-2025,05-10-2025,Delivered,TRKZECBLKAZOEYF,221.19,1031,Chennai Warehouse,Pune,1,5,TRUE,
19280,19280,DTDC,Standard,28-09-2025 10:00,04-10-2025,08-10-2025,Delayed,TRKQ3S4HVP6P985,238.14,2023,Chennai Warehouse,Delhi,2,3,FALSE,Courier Issue
19281,19281,XpressBees,Standard,29-09-2025 04:00,04-10-2025,04-10-2025,Delivered,TRKB75AE1F7X3TM,60,2032,Mumbai Warehouse,Pune,1,5,TRUE,
19282,19282,DTDC,Express,29-09-2025 10:00,02-10-2025,02-10-2025,Delivered,TRKEAH7QK0YL4D7,114.17,989,Pune Warehouse,Pune,1,5,TRUE,
19283,19283,Blue Dart,Standard,30-09-2025 09:00,05-10-2025,09-10-2025,Delayed,TRKJ3D7E93L5HFE,236.34,174,Ahmedabad Warehouse,Pune,1,3,FALSE,Customer Unavailable
19284,19284,DTDC,Standard,29-09-2025 10:00,04-10-2025,04-10-2025,Delivered,TRKRISIND4IT3MU,176.29,1208,Chennai Warehouse,Chennai,1,1,TRUE,
19285,19285,Delhivery,Standard,29-09-2025 12:00,06-10-2025,06-10-2025,Delivered,TRKV5EJ1HU230HZ,172.81,1824,Chennai Warehouse,Kolkata,1,5,TRUE,
19286,19286,XpressBees,Standard,28-09-2025 08:00,02-10-2025,01-10-2025,Delivered,TRKBN5TJEDD7VIX,97.24,1361,Bengaluru Warehouse,Kolkata,1,2,TRUE,
19287,19287,Ecom Express,Standard,28-09-2025 11:00,02-10-2025,01-10-2025,Delivered,TRKXNM0YNJCRU6J,124.4,1594,Mumbai Warehouse,Bengaluru,1,5,TRUE,
19288,19288,Blue Dart,Standard,30-09-2025 04:00,05-10-2025,05-10-2025,Delivered,TRK7WN3M0WH7GOM,189.63,1308,Chennai Warehouse,Hyderabad,1,5,TRUE,
19289,19289,Blue Dart,Next Day,30-09-2025 06:00,01-10-2025,30-09-2025,Delivered,TRK4K01LWIOTVKO,95.56,1278,Kolkata Warehouse,Mumbai,1,5,TRUE,
19290,19290,Delhivery,Express,29-09-2025 05:00,01-10-2025,01-10-2025,Delivered,TRKPA6LUHGCZJ4A,195.1,1995,Chennai Warehouse,Lucknow,1,5,TRUE,
19291,19291,Ekart,Standard,30-09-2025 07:00,06-10-2025,06-10-2025,Delivered,TRKQTCOLL6GTB81,224.61,1804,Chennai Warehouse,Delhi,1,4,TRUE,
19292,19292,Blue Dart,Standard,29-09-2025 05:00,04-10-2025,06-10-2025,Delayed,TRKOATSI0A87DY2,206.68,1463,Hyderabad Warehouse,Mumbai,2,2,FALSE,Warehouse Delay
19293,19293,Delhivery,Standard,30-09-2025 05:00,06-10-2025,06-10-2025,Delivered,TRKWCDK1HY332CB,226.69,280,Chennai Warehouse,Pune,1,5,TRUE,
19294,19294,XpressBees,Standard,30-09-2025 07:00,06-10-2025,05-10-2025,Delivered,TRKOF45DNMO2TSI,236.02,1484,Kolkata Warehouse,Kolkata,1,5,TRUE,
19295,19295,DTDC,Same Day,01-10-2025 03:00,01-10-2025,01-10-2025,Delivered,TRKEKO7YSNX4MLC,197.67,1624,Hyderabad Warehouse,Mumbai,1,4,TRUE,
19296,19296,Ekart,Express,29-09-2025 04:00,01-10-2025,01-10-2025,Delivered,TRKSSFE39QCB7CD,66.13,1822,Mumbai Warehouse,Delhi,1,1,TRUE,
19297,19297,DTDC,Standard,30-09-2025 10:00,07-10-2025,06-10-2025,Delivered,TRK6OK5OB3RIMGJ,98.11,205,Pune Warehouse,Mumbai,1,3,TRUE,
19298,19298,XpressBees,Standard,29-09-2025 05:00,05-10-2025,05-10-2025,Delivered,TRKDP5PKE4PA1LJ,83.5,1642,Mumbai Warehouse,Hyderabad,1,4,TRUE,
19299,19299,Ecom Express,Standard,01-10-2025 04:00,05-10-2025,04-10-2025,Delivered,TRKJ4A8N7JRDD03,199.25,1258,Kolkata Warehouse,Jaipur,2,5,TRUE,
19300,19300,Blue Dart,Standard,01-10-2025 09:00,06-10-2025,07-10-2025,Delivered,TRKFJE2OPVUY0K3,230.85,980,Hyderabad Warehouse,Hyderabad,1,5,FALSE,
19301,19301,Ecom Express,Standard,29-09-2025 08:00,06-10-2025,06-10-2025,Delivered,TRKWJYINQG00UUN,107.89,2438,Mumbai Warehouse,Lucknow,1,5,TRUE,
19302,19302,DTDC,Standard,30-09-2025 02:00,04-10-2025,04-10-2025,Delivered,TRK8XILK78T0YUG,236.03,1452,Ahmedabad Warehouse,Jaipur,1,5,TRUE,
19303,19303,Ekart,Standard,30-09-2025 00:00,04-10-2025,04-10-2025,Delivered,TRKQJ1HN7SJ0L9D,227.1,191,Pune Warehouse,Bengaluru,1,5,TRUE,
19304,19304,Blue Dart,Standard,29-09-2025 10:00,04-10-2025,03-10-2025,Delivered,TRKIV7GH9NJ92QZ,183.23,1910,Bengaluru Warehouse,Ahmedabad,1,5,TRUE,
19305,19305,Ekart,Standard,30-09-2025 12:00,06-10-2025,06-10-2025,Delivered,TRKC841C12FAYNP,222.33,2096,Hyderabad Warehouse,Hyderabad,1,4,TRUE,
19306,19306,Blue Dart,Standard,01-10-2025 12:00,08-10-2025,07-10-2025,Delivered,TRKPD6J2LOAE6NH,98.46,2348,Delhi Warehouse,Chennai,1,4,TRUE,
19307,19307,Blue Dart,Express,01-10-2025 10:00,04-10-2025,04-10-2025,Delivered,TRK782U6HDTUN3W,142.09,1547,Hyderabad Warehouse,Ahmedabad,1,5,TRUE,
19308,19308,Delhivery,Standard,01-10-2025 00:00,05-10-2025,04-10-2025,Delivered,TRK0U88SSYF02XY,159.58,1238,Hyderabad Warehouse,Lucknow,1,5,TRUE,
19309,19309,Delhivery,Express,01-10-2025 08:00,03-10-2025,04-10-2025,Delivered,TRKI21GMJHAO1RT,76.14,1154,Chennai Warehouse,Hyderabad,1,5,FALSE,
19310,19310,Delhivery,Standard,01-10-2025 12:00,08-10-2025,08-10-2025,Delivered,TRK2KSBX007R1WF,154.58,828,Kolkata Warehouse,Pune,1,1,TRUE,
19311,19311,XpressBees,Express,02-10-2025 02:00,05-10-2025,04-10-2025,Delivered,TRKUORO4J1YZJXX,132.08,2446,Pune Warehouse,Jaipur,1,5,TRUE,
19312,19312,XpressBees,Express,30-09-2025 05:00,03-10-2025,03-10-2025,Delivered,TRKO9ZH5D3VU1HY,222.84,176,Kolkata Warehouse,Ahmedabad,1,4,TRUE,
19313,19313,DTDC,Standard,02-10-2025 07:00,09-10-2025,10-10-2025,Delivered,TRKPGOYTXYX7FNW,126.96,1351,Mumbai Warehouse,Pune,1,4,FALSE,
19314,19314,Delhivery,Standard,01-10-2025 06:00,05-10-2025,06-10-2025,Delivered,TRKAADTTQPZVM6K,74.33,1370,Delhi Warehouse,Pune,1,4,FALSE,
19315,19315,Ekart,Standard,01-10-2025 06:00,07-10-2025,07-10-2025,Delivered,TRKFCF4Y29MNJ5N,47.36,1459,Mumbai Warehouse,Kolkata,1,3,TRUE,
19316,19316,Blue Dart,Standard,01-10-2025 05:00,08-10-2025,08-10-2025,Delivered,TRKP8HVCQLTJ2P6,69.34,1818,Pune Warehouse,Chennai,1,5,TRUE,
19317,19317,XpressBees,Standard,02-10-2025 00:00,06-10-2025,,In Transit,TRK44L49CFFVDX4,224.12,167,Bengaluru Warehouse,Lucknow,0,,,
19318,19318,Delhivery,Standard,01-10-2025 10:00,05-10-2025,05-10-2025,Delivered,TRKFB4OP5REDEE0,104.81,886,Bengaluru Warehouse,Lucknow,1,5,TRUE,
19319,19319,DTDC,Standard,02-10-2025 07:00,06-10-2025,11-10-2025,Delayed,TRKYA9G0AEQYADY,86.13,457,Chennai Warehouse,Hyderabad,1,3,FALSE,Courier Issue
19320,19320,XpressBees,Same Day,01-10-2025 02:00,01-10-2025,30-09-2025,Delivered,TRK556SDDWQG1SN,238.72,2015,Ahmedabad Warehouse,Hyderabad,1,1,TRUE,
19321,19321,XpressBees,Express,02-10-2025 11:00,04-10-2025,05-10-2025,Delivered,TRKKK7I7WDRTTNA,180.38,1850,Delhi Warehouse,Pune,1,5,FALSE,
19322,19322,Ekart,Standard,02-10-2025 00:00,06-10-2025,05-10-2025,Delivered,TRKAEYT2NRJPFI3,234.68,1849,Bengaluru Warehouse,Lucknow,2,5,TRUE,
19323,19323,Blue Dart,Standard,01-10-2025 06:00,05-10-2025,04-10-2025,Delivered,TRK70TK58ODTVNO,210.37,554,Chennai Warehouse,Lucknow,1,4,TRUE,
19324,19324,DTDC,Express,03-10-2025 02:00,06-10-2025,06-10-2025,Delivered,TRKK8VKRVVCY60D,129.08,1353,Hyderabad Warehouse,Bengaluru,1,5,TRUE,
19325,19325,XpressBees,Standard,02-10-2025 07:00,07-10-2025,,In Transit,TRKC4MYQD69WNVU,60.16,2460,Mumbai Warehouse,Pune,0,,,
19326,19326,XpressBees,Standard,01-10-2025 10:00,06-10-2025,06-10-2025,Delivered,TRK4TQA5ALTHQB7,112.03,174,Pune Warehouse,Bengaluru,2,4,TRUE,
19327,19327,Delhivery,Standard,01-10-2025 09:00,06-10-2025,06-10-2025,Delivered,TRKAJTHX0I45W8Y,233.94,2185,Bengaluru Warehouse,Jaipur,1,3,TRUE,
19328,19328,DTDC,Express,03-10-2025 03:00,06-10-2025,06-10-2025,Delivered,TRK1NYBVBQGOJ35,66.69,1827,Chennai Warehouse,Mumbai,1,5,TRUE,
19329,19329,XpressBees,Express,01-10-2025 08:00,04-10-2025,04-10-2025,Delivered,TRKTTUNKXLCWO8K,181.04,1811,Bengaluru Warehouse,Bengaluru,1,5,TRUE,
19330,19330,Ecom Express,Standard,02-10-2025 12:00,07-10-2025,07-10-2025,Delivered,TRK3642FD4DFOQR,199.45,1452,Hyderabad Warehouse,Bengaluru,1,4,TRUE,
19331,19331,Ekart,Same Day,01-10-2025 06:00,01-10-2025,02-10-2025,Delivered,TRKYMZX96ZSDMV3,246.46,781,Pune Warehouse,Ahmedabad,1,5,FALSE,
19332,19332,Blue Dart,Next Day,02-10-2025 09:00,03-10-2025,02-10-2025,Delivered,TRKXJWUBHCUU1C2,88.34,1629,Kolkata Warehouse,Pune,1,3,TRUE,
19333,19333,DTDC,Standard,02-10-2025 11:00,08-10-2025,08-10-2025,Delivered,TRK5C7Z4E7Y0RVA,162.56,1192,Ahmedabad Warehouse,Pune,1,5,TRUE,
19334,19334,Delhivery,Next Day,02-10-2025 02:00,03-10-2025,02-10-2025,Delivered,TRKDZXUG328PGNX,56.94,1411,Hyderabad Warehouse,Mumbai,1,5,TRUE,
19335,19335,Blue Dart,Next Day,03-10-2025 12:00,04-10-2025,03-10-2025,Delivered,TRK2NS8WZ7BQ3C3,138.88,807,Mumbai Warehouse,Chennai,1,5,TRUE,
19336,19336,Blue Dart,Standard,04-10-2025 01:00,08-10-2025,09-10-2025,Delivered,TRK6VBBYDKSI664,64.47,1639,Ahmedabad Warehouse,Hyderabad,1,5,FALSE,
19337,19337,Ekart,Standard,03-10-2025 01:00,09-10-2025,10-10-2025,Delivered,TRKTNNAJQ1INRXC,47.69,1847,Delhi Warehouse,Kolkata,1,5,FALSE,
19338,19338,DTDC,Standard,03-10-2025 02:00,09-10-2025,,In Transit,TRKGXFTRFOER5WE,172.15,656,Bengaluru Warehouse,Delhi,0,,,
19339,19339,Blue Dart,Standard,03-10-2025 10:00,09-10-2025,,In Transit,TRKW3WC4IYZZCEQ,117.74,2076,Mumbai Warehouse,Pune,0,,,
19340,19340,Ekart,Standard,04-10-2025 03:00,11-10-2025,11-10-2025,Delivered,TRKE6NZQFN6DQTW,114.63,1980,Chennai Warehouse,Delhi,1,5,TRUE,
19341,19341,Delhivery,Standard,02-10-2025 02:00,09-10-2025,10-10-2025,Delivered,TRKRSATDLY1V8Q7,80.85,1280,Kolkata Warehouse,Hyderabad,1,5,FALSE,
19342,19342,Ecom Express,Express,04-10-2025 06:00,07-10-2025,07-10-2025,Delivered,TRKJZDIQGWWU2BN,237.36,1090,Delhi Warehouse,Bengaluru,2,3,TRUE,
19343,19343,Delhivery,Standard,03-10-2025 11:00,08-10-2025,09-10-2025,Delivered,TRKKRB3O1P4NTQK,52.68,1654,Hyderabad Warehouse,Chennai,1,5,FALSE,
19344,19344,Ecom Express,Standard,03-10-2025 11:00,10-10-2025,10-10-2025,Delivered,TRKVL76B7AYZ00Q,47.93,103,Hyderabad Warehouse,Delhi,1,2,TRUE,
19345,19345,XpressBees,Express,02-10-2025 10:00,05-10-2025,,In Transit,TRKEQLP9YYTJAS3,151.3,1206,Pune Warehouse,Jaipur,0,,,
19346,19346,Ekart,Standard,04-10-2025 06:00,10-10-2025,09-10-2025,Delivered,TRKDIPDBWL3GL2C,203.61,683,Mumbai Warehouse,Mumbai,1,5,TRUE,
19347,19347,Ecom Express,Standard,04-10-2025 07:00,08-10-2025,07-10-2025,Delivered,TRKCT6NQP0Q1MQ6,198.62,491,Delhi Warehouse,Hyderabad,1,5,TRUE,
19348,19348,Delhivery,Standard,04-10-2025 06:00,11-10-2025,10-10-2025,Delivered,TRKWIS3M4LDQ4M0,241.57,1493,Mumbai Warehouse,Jaipur,1,4,TRUE,
19349,19349,Delhivery,Express,03-10-2025 06:00,05-10-2025,05-10-2025,Delivered,TRK9R6QDJU3QWEE,238.64,1835,Hyderabad Warehouse,Ahmedabad,1,4,TRUE,
19350,19350,DTDC,Same Day,03-10-2025 00:00,03-10-2025,03-10-2025,Delivered,TRKPNNKK55VBTKC,115.15,585,Kolkata Warehouse,Mumbai,2,5,TRUE,
19351,19351,XpressBees,Standard,03-10-2025 06:00,09-10-2025,09-10-2025,Delivered,TRK1UHH5LTQ4P38,48.62,2357,Kolkata Warehouse,Pune,1,5,TRUE,
19352,19352,Blue Dart,Standard,04-10-2025 03:00,10-10-2025,10-10-2025,Delivered,TRKWAPL1R5WANQ5,65.3,459,Kolkata Warehouse,Chennai,1,5,TRUE,
19353,19353,Delhivery,Standard,03-10-2025 11:00,07-10-2025,09-10-2025,Returned,TRKJO83ZYBQTF8S,41.94,1219,Pune Warehouse,Kolkata,2,3,,
19354,19354,Ekart,Standard,04-10-2025 04:00,11-10-2025,11-10-2025,Delivered,TRKCNTH1JFA8UIZ,147.33,368,Mumbai Warehouse,Jaipur,1,5,TRUE,
19355,19355,Blue Dart,Standard,03-10-2025 02:00,09-10-2025,08-10-2025,Delivered,TRKTCHVJD4BI7BJ,240.45,2219,Ahmedabad Warehouse,Bengaluru,1,3,TRUE,
19356,19356,Blue Dart,Next Day,05-10-2025 11:00,06-10-2025,06-10-2025,Delivered,TRKL9YY5C7GCAJ5,71.97,2290,Delhi Warehouse,Lucknow,1,5,TRUE,
19357,19357,Ekart,Express,03-10-2025 06:00,06-10-2025,06-10-2025,Delivered,TRKQ0PTFE86IZTR,80.24,1032,Pune Warehouse,Lucknow,1,4,TRUE,
19358,19358,DTDC,Standard,05-10-2025 00:00,12-10-2025,16-10-2025,Delayed,TRKPDY3XDTJASJE,156.06,311,Delhi Warehouse,Chennai,1,4,FALSE,Warehouse Delay
19359,19359,Delhivery,Standard,04-10-2025 12:00,10-10-2025,10-10-2025,Delivered,TRKXFS01P60FMRA,244.98,2362,Bengaluru Warehouse,Hyderabad,1,5,TRUE,
19360,19360,DTDC,Same Day,03-10-2025 07:00,03-10-2025,03-10-2025,Delivered,TRKF7CXYO459IYJ,97.26,1892,Delhi Warehouse,Ahmedabad,1,5,TRUE,
19361,19361,XpressBees,Standard,05-10-2025 04:00,12-10-2025,12-10-2025,Delivered,TRKF9U1UXRSATC5,83.64,1490,Chennai Warehouse,Ahmedabad,2,5,TRUE,
19362,19362,Blue Dart,Standard,04-10-2025 08:00,08-10-2025,,In Transit,TRKNNNBL5ITO8VD,41.29,1471,Mumbai Warehouse,Jaipur,0,,,
19363,19363,DTDC,Standard,04-10-2025 08:00,09-10-2025,09-10-2025,Delivered,TRKAE6LH9E7TZG1,149.6,1332,Pune Warehouse,Pune,1,4,TRUE,
19364,19364,XpressBees,Next Day,04-10-2025 10:00,05-10-2025,05-10-2025,Delivered,TRKXO43UMAXJGGQ,114.79,1992,Chennai Warehouse,Mumbai,1,5,TRUE,
19365,19365,XpressBees,Standard,05-10-2025 01:00,11-10-2025,12-10-2025,Delivered,TRKB0NVFDTKMNFZ,48.44,1832,Pune Warehouse,Lucknow,1,4,FALSE,
19366,19366,Blue Dart,Standard,05-10-2025 02:00,11-10-2025,11-10-2025,Delivered,TRK70TPWSUTKQ9X,95.5,230,Chennai Warehouse,Chennai,1,5,TRUE,
19367,19367,DTDC,Standard,06-10-2025 09:00,12-10-2025,12-10-2025,Delivered,TRKJ59SX3VVBDJ6,226.44,355,Ahmedabad Warehouse,Bengaluru,1,5,TRUE,
19368,19368,Ekart,Express,05-10-2025 03:00,08-10-2025,08-10-2025,Delivered,TRKJLTFR8CPVVWU,112.32,1309,Hyderabad Warehouse,Ahmedabad,1,5,TRUE,
19369,19369,Delhivery,Standard,06-10-2025 03:00,12-10-2025,,In Transit,TRK8VGI0FTMV0UK,136.37,1281,Chennai Warehouse,Delhi,0,,,
19370,19370,XpressBees,Standard,04-10-2025 05:00,08-10-2025,08-10-2025,Delivered,TRKOSP3E7N3UG1M,92.62,338,Hyderabad Warehouse,Jaipur,3,5,TRUE,
19371,19371,Blue Dart,Standard,04-10-2025 11:00,11-10-2025,11-10-2025,Delivered,TRK01MUMKMOPQ2G,150.44,1978,Mumbai Warehouse,Hyderabad,1,3,TRUE,
19372,19372,Ecom Express,Standard,04-10-2025 01:00,10-10-2025,10-10-2025,Delivered,TRK208O6K9XIW3V,166.89,1199,Bengaluru Warehouse,Mumbai,1,5,TRUE,
19373,19373,Ecom Express,Next Day,05-10-2025 08:00,06-10-2025,08-10-2025,Returned,TRKYM7KI1J45JCM,145.57,2223,Bengaluru Warehouse,Bengaluru,2,2,,
19374,19374,Delhivery,Standard,04-10-2025 00:00,09-10-2025,08-10-2025,Delivered,TRK0M8IXI51HDL8,145.19,1093,Chennai Warehouse,Hyderabad,1,4,TRUE,
19375,19375,DTDC,Standard,04-10-2025 12:00,08-10-2025,08-10-2025,Delivered,TRKBTO50NMN2NID,152.12,2361,Ahmedabad Warehouse,Kolkata,1,5,TRUE,
19376,19376,DTDC,Standard,06-10-2025 03:00,12-10-2025,13-10-2025,Delivered,TRK85S82XTPFQJU,173.28,2432,Pune Warehouse,Kolkata,1,5,FALSE,
19377,19377,Delhivery,Standard,05-10-2025 02:00,09-10-2025,09-10-2025,Delivered,TRKEZ19W2VSO7H1,54.37,2269,Pune Warehouse,Ahmedabad,1,5,TRUE,
19378,19378,XpressBees,Standard,06-10-2025 12:00,11-10-2025,12-10-2025,Delivered,TRK46WOKNAX2TMX,220.98,505,Hyderabad Warehouse,Ahmedabad,1,3,FALSE,
19379,19379,Blue Dart,Express,06-10-2025 07:00,09-10-2025,09-10-2025,Delivered,TRKAIQ3GPR26F5I,161.63,134,Hyderabad Warehouse,Jaipur,1,3,TRUE,
19380,19380,Ekart,Standard,05-10-2025 12:00,11-10-2025,,In Transit,TRKYD1T38WU5AOA,225.1,2307,Hyderabad Warehouse,Ahmedabad,0,,,
19381,19381,XpressBees,Standard,06-10-2025 07:00,12-10-2025,16-10-2025,Delayed,TRK4YZRQD0NIFX3,184.44,218,Mumbai Warehouse,Pune,1,3,FALSE,Customer Unavailable
19382,19382,Ecom Express,Standard,07-10-2025 04:00,12-10-2025,,In Transit,TRKR4OU8T139V36,129.06,1231,Mumbai Warehouse,Jaipur,0,,,
19383,19383,Ecom Express,Standard,06-10-2025 03:00,13-10-2025,12-10-2025,Delivered,TRKD8WK1AJ8B3HT,237.64,491,Delhi Warehouse,Pune,1,4,TRUE,
19384,19384,Delhivery,Standard,05-10-2025 05:00,12-10-2025,11-10-2025,Delivered,TRKKINIJNKO7T5M,206.49,2464,Ahmedabad Warehouse,Kolkata,1,3,TRUE,
19385,19385,Ekart,Same Day,07-10-2025 02:00,07-10-2025,07-10-2025,Delivered,TRKXA5PWOSDGEJ9,60.87,2072,Hyderabad Warehouse,Kolkata,1,1,TRUE,
19386,19386,Ecom Express,Next Day,07-10-2025 03:00,08-10-2025,08-10-2025,Delivered,TRKB4EAPZ0VDBI0,97.86,367,Chennai Warehouse,Ahmedabad,1,4,TRUE,
19387,19387,Delhivery,Express,06-10-2025 03:00,08-10-2025,07-10-2025,Delivered,TRK1KHNFP7YE1UR,142.85,1518,Bengaluru Warehouse,Hyderabad,2,4,TRUE,
19388,19388,XpressBees,Standard,05-10-2025 07:00,12-10-2025,13-10-2025,Delivered,TRK91940NE3M02U,232.15,848,Delhi Warehouse,Pune,1,3,FALSE,
19389,19389,Blue Dart,Standard,08-10-2025 11:00,13-10-2025,14-10-2025,Delivered,TRK2TPUUH4H3P30,143.3,1094,Hyderabad Warehouse,Hyderabad,1,5,FALSE,
19390,19390,Ecom Express,Next Day,06-10-2025 10:00,07-10-2025,07-10-2025,Delivered,TRK6WV8CTA0O2QT,102.03,1620,Pune Warehouse,Ahmedabad,2,4,TRUE,
19391,19391,Delhivery,Standard,07-10-2025 12:00,14-10-2025,14-10-2025,Delivered,TRKEMHOX9ZW6CBQ,77.84,2473,Ahmedabad Warehouse,Ahmedabad,1,4,TRUE,
19392,19392,DTDC,Express,08-10-2025 04:00,11-10-2025,12-10-2025,Delivered,TRKXF44TKX1X7KB,112.01,2374,Delhi Warehouse,Kolkata,1,5,FALSE,
19393,19393,Blue Dart,Express,06-10-2025 09:00,09-10-2025,09-10-2025,Delivered,TRK4IAKXQC2R742,43.11,285,Kolkata Warehouse,Mumbai,1,5,TRUE,
19394,19394,Ecom Express,Standard,08-10-2025 07:00,12-10-2025,12-10-2025,Delivered,TRKZTI9KKFL62S7,71.84,1811,Bengaluru Warehouse,Chennai,1,4,TRUE,
19395,19395,Ecom Express,Standard,06-10-2025 08:00,13-10-2025,14-10-2025,Delivered,TRK0FTKBSQXACHA,192.54,2219,Hyderabad Warehouse,Chennai,2,2,FALSE,
19396,19396,Blue Dart,Standard,07-10-2025 05:00,13-10-2025,13-10-2025,Delivered,TRK9YJNYZMSRMOO,113.42,611,Kolkata Warehouse,Hyderabad,1,5,TRUE,
19397,19397,Delhivery,Standard,06-10-2025 08:00,10-10-2025,10-10-2025,Delivered,TRKCTC5ZVR5YG2J,134.3,2181,Kolkata Warehouse,Kolkata,1,5,TRUE,
19398,19398,Delhivery,Standard,07-10-2025 01:00,12-10-2025,13-10-2025,Delivered,TRK9L3558HBR9EZ,173.3,373,Ahmedabad Warehouse,Hyderabad,2,5,FALSE,
19399,19399,XpressBees,Express,08-10-2025 04:00,10-10-2025,10-10-2025,Delivered,TRKFY5JP0A08NXZ,207.13,2227,Chennai Warehouse,Pune,1,3,TRUE,
19400,19400,Ekart,Standard,06-10-2025 05:00,12-10-2025,13-10-2025,Delivered,TRKQVFF2SR9LQBB,240.47,1551,Delhi Warehouse,Hyderabad,1,4,FALSE,
19401,19401,Delhivery,Standard,07-10-2025 09:00,13-10-2025,12-10-2025,Delivered,TRKYW7MGJV3HW3S,146.9,654,Kolkata Warehouse,Chennai,2,5,TRUE,
19402,19402,DTDC,Standard,07-10-2025 12:00,12-10-2025,11-10-2025,Delivered,TRKVT34H6NA0E3Q,210.95,2350,Delhi Warehouse,Chennai,1,5,TRUE,
19403,19403,DTDC,Standard,07-10-2025 02:00,13-10-2025,,In Transit,TRK1U166YHWHMHI,153.15,1687,Mumbai Warehouse,Hyderabad,0,,,
19404,19404,Ecom Express,Express,08-10-2025 02:00,11-10-2025,11-10-2025,Delivered,TRKJQWB1I8IOMFE,195.44,1743,Hyderabad Warehouse,Lucknow,2,4,TRUE,
19405,19405,Blue Dart,Standard,07-10-2025 03:00,14-10-2025,13-10-2025,Delivered,TRK0Z20B5TXVZ0F,236,1048,Ahmedabad Warehouse,Jaipur,1,3,TRUE,
19406,19406,XpressBees,Express,07-10-2025 03:00,09-10-2025,10-10-2025,Delivered,TRKFAFIMRNRDRPC,70.9,1271,Chennai Warehouse,Kolkata,1,5,FALSE,
19407,19407,Ecom Express,Next Day,06-10-2025 05:00,07-10-2025,07-10-2025,Delivered,TRK4NRAG30NXBWE,70.34,1850,Pune Warehouse,Jaipur,1,5,TRUE,
19408,19408,DTDC,Standard,06-10-2025 03:00,11-10-2025,11-10-2025,Delivered,TRKF3IHXRHGBPPP,230.41,1287,Pune Warehouse,Chennai,2,5,TRUE,
19409,19409,XpressBees,Standard,07-10-2025 02:00,12-10-2025,11-10-2025,Delivered,TRKPCTY6GADGDX8,165.06,1742,Pune Warehouse,Delhi,1,5,TRUE,
19410,19410,DTDC,Standard,09-10-2025 00:00,13-10-2025,13-10-2025,Delivered,TRKS71NEDVGDH45,192.3,1133,Mumbai Warehouse,Hyderabad,1,2,TRUE,
19411,19411,XpressBees,Express,07-10-2025 01:00,10-10-2025,10-10-2025,Delivered,TRKNAYAU5RITRFA,139.6,552,Delhi Warehouse,Pune,1,5,TRUE,
19412,19412,XpressBees,Express,09-10-2025 01:00,11-10-2025,12-10-2025,Delivered,TRKVT58JIY7984V,64.64,2054,Bengaluru Warehouse,Pune,2,4,FALSE,
19413,19413,Delhivery,Standard,09-10-2025 10:00,13-10-2025,12-10-2025,Delivered,TRKR5VEU3S2VWU7,149.5,2018,Mumbai Warehouse,Delhi,1,2,TRUE,
19414,19414,Delhivery,Standard,09-10-2025 08:00,15-10-2025,15-10-2025,Delivered,TRKWOGQ5GB5X7GN,195.85,1595,Delhi Warehouse,Ahmedabad,1,3,TRUE,
19415,19415,DTDC,Standard,07-10-2025 05:00,11-10-2025,12-10-2025,Delivered,TRKUUKKYM1XULIP,98.31,129,Mumbai Warehouse,Delhi,1,5,FALSE,
19416,19416,XpressBees,Same Day,08-10-2025 08:00,08-10-2025,08-10-2025,Delivered,TRK1IK1L9QS9M4I,47.93,1193,Chennai Warehouse,Chennai,1,5,TRUE,
19417,19417,Ekart,Express,09-10-2025 06:00,12-10-2025,13-10-2025,Delivered,TRKKR3N0HYTBAEL,125.29,930,Kolkata Warehouse,Lucknow,1,5,FALSE,
19418,19418,Ekart,Standard,08-10-2025 02:00,15-10-2025,16-10-2025,Delivered,TRKQA4KA4M20PMI,142.31,1219,Delhi Warehouse,Hyderabad,1,4,FALSE,
19419,19419,DTDC,Next Day,08-10-2025 10:00,09-10-2025,10-10-2025,Delivered,TRKNAVWLJJ5NJ8S,186.46,1341,Ahmedabad Warehouse,Ahmedabad,1,5,FALSE,
19420,19420,Ekart,Same Day,07-10-2025 00:00,07-10-2025,07-10-2025,Delivered,TRK3FH0PNOJMRIP,55.55,165,Delhi Warehouse,Hyderabad,1,5,TRUE,
19421,19421,Blue Dart,Express,09-10-2025 12:00,11-10-2025,11-10-2025,Delivered,TRKPIJ3Y3UGOY0S,245.89,1145,Kolkata Warehouse,Bengaluru,1,4,TRUE,
