product_id,product_name,category_id,seller_id,brand,stock_keeping_unit,price,cost_price,discount_percentage,description,average_rating,total_reviews,launch_date,is_active
2345,Allen Solly Smart Shirt,2,460,Allen Solly,FAS-ALL-02345,3975.3,2732.72,5,"Allen Solly Shirt designed for quality, durability and everyday use.",5.0,152,2019-10-17,True
2346,Levis Max Dress,2,460,Levis,FAS-LEV-02346,3237.04,2214.83,10,"Levis Dress designed for quality, durability and everyday use.",4.1,106,2023-03-15,True
2347,Allen Solly Ultra T-Shirt,2,460,Allen Solly,FAS-ALL-02347,7142.04,5621.45,15,"Allen Solly T-Shirt designed for quality, durability and everyday use.",4.7,41,2026-02-18,True
2348,Apple Classic Keyboard,1,461,Apple,ELE-APP-02348,17792.06,12539.61,5,"Apple Keyboard designed for quality, durability and everyday use.",3.6,48,2025-05-15,True
2349,Asus Advanced Keyboard,1,461,Asus,ELE-ASU-02349,54724.68,42179.21,10,"Asus Keyboard designed for quality, durability and everyday use.",4.4,607,2020-05-14,True
2350,Sony Max Laptop,1,461,Sony,ELE-SON-02350,145507.69,103440.39,5,"Sony Laptop designed for quality, durability and everyday use.",4.8,361,2023-05-18,True
2351,Sony Ultra Mouse,1,461,Sony,ELE-SON-02351,82723.99,51625.9,40,"Sony Mouse designed for quality, durability and everyday use.",3.6,49,2026-04-30,True
2352,Dell Ultra Headphones,1,461,Dell,ELE-DEL-02352,59408.65,44428.01,0,"Dell Headphones designed for quality, durability and everyday use.",3.9,183,2024-11-17,True
2353,Mamaearth Elite Serum,5,462,Mamaearth,BEA-MAM-02353,2224.62,1547.14,25,"Mamaearth Serum designed for quality, durability and everyday use.",5.0,41,2024-02-19,True
2354,Mamaearth Smart Serum,5,462,Mamaearth,BEA-MAM-02354,914.31,729.36,0,"Mamaearth Serum designed for quality, durability and everyday use.",4.3,41,2026-02-21,True
2355,Nivea Max Face Wash,5,462,Nivea,BEA-NIV-02355,4083.38,3115.77,0,"Nivea Face Wash designed for quality, durability and everyday use.",4.9,149,2024-09-06,True
2356,Maybelline Eco Face Wash,5,462,Maybelline,BEA-MAY-02356,2415.51,1466.54,30,"Maybelline Face Wash designed for quality, durability and everyday use.",4.5,52,2025-08-24,True
2357,Lakme Advanced Sunscreen,5,462,Lakme,BEA-LAK-02357,3862.8,2383.84,25,"Lakme Sunscreen designed for quality, durability and everyday use.",4.1,140,2025-08-31,True
2358,Minimalist Classic Face Wash,5,462,Minimalist,BEA-MIN-02358,4412.28,3090.27,0,"Minimalist Face Wash designed for quality, durability and everyday use.",4.9,119,2025-10-29,True
2359,Tata Advanced Rice,8,463,Tata,GRO-TAT-02359,1819.43,1080.61,0,"Tata Rice designed for quality, durability and everyday use.",4.9,159,2023-10-16,True
2360,Aashirvaad Smart Tea,8,463,Aashirvaad,GRO-AAS-02360,1782.47,1496.02,5,"Aashirvaad Tea designed for quality, durability and everyday use.",4.4,140,2025-07-04,True
2361,Nestle Elite Milk Powder,8,463,Nestle,GRO-NES-02361,1872.62,1410.75,15,"Nestle Milk Powder designed for quality, durability and everyday use.",4.6,27,2026-06-03,True
2362,Amul Advanced Tea,8,463,Amul,GRO-AMU-02362,843.1,474.0,15,"Amul Tea designed for quality, durability and everyday use.",4.4,89,2024-04-25,True
2363,Aashirvaad Premium Rice,8,463,Aashirvaad,GRO-AAS-02363,1249.24,824.49,0,"Aashirvaad Rice designed for quality, durability and everyday use.",4.1,508,2020-10-10,True
2364,Aashirvaad Advanced Atta,8,463,Aashirvaad,GRO-AAS-02364,1267.08,1060.74,0,"Aashirvaad Atta designed for quality, durability and everyday use.",4.1,102,2024-06-13,False
2365,Michelin Max Engine Oil,10,464,Michelin,AUT-MIC-02365,34817.33,24144.85,5,"Michelin Engine Oil designed for quality, durability and everyday use.",5.0,483,2022-10-06,True
2366,Bosch Max Engine Oil,10,464,Bosch,AUT-BOS-02366,2338.52,1778.75,0,"Bosch Engine Oil designed for quality, durability and everyday use.",4.7,274,2023-11-07,True
2367,GoMechanic Ultra Engine Oil,10,464,GoMechanic,AUT-GOM-02367,20365.62,14625.72,15,"GoMechanic Engine Oil designed for quality, durability and everyday use.",4.4,193,2024-11-19,True
2368,GoMechanic Smart Helmet,10,464,GoMechanic,AUT-GOM-02368,16272.9,11428.13,15,"GoMechanic Helmet designed for quality, durability and everyday use.",4.7,11,2026-05-14,True
2369,GoMechanic Advanced Tyre Inflator,10,464,GoMechanic,AUT-GOM-02369,28721.65,22846.94,5,"GoMechanic Tyre Inflator designed for quality, durability and everyday use.",3.7,119,2025-04-26,True
2370,Castrol Premium Helmet,10,464,Castrol,AUT-CAS-02370,43891.52,25346.73,50,"Castrol Helmet designed for quality, durability and everyday use.",4.6,296,2022-04-14,True
2371,Funskool Elite Building Blocks,7,465,Funskool,TOY-FUN-02371,2785.89,1752.77,25,"Funskool Building Blocks designed for quality, durability and everyday use.",3.9,52,2025-10-17,True
2372,Lego Ultra Puzzle,7,465,Lego,TOY-LEG-02372,299.8,200.07,0,"Lego Puzzle designed for quality, durability and everyday use.",4.8,223,2023-02-05,True
2373,Lego Max Board Game,7,465,Lego,TOY-LEG-02373,1543.06,1230.08,10,"Lego Board Game designed for quality, durability and everyday use.",4.9,226,2024-02-20,True
2374,Funskool Max Toy Car,7,465,Funskool,TOY-FUN-02374,4513.28,3626.44,30,"Funskool Toy Car designed for quality, durability and everyday use.",4.7,247,2024-02-16,True
2375,Lego Premium Puzzle,7,465,Lego,TOY-LEG-02375,3028.8,2144.08,15,"Lego Puzzle designed for quality, durability and everyday use.",4.8,49,2025-12-03,True
2376,Hot Wheels Premium Board Game,7,465,Hot Wheels,TOY-HOT-02376,1032.75,767.45,30,"Hot Wheels Board Game designed for quality, durability and everyday use.",4.7,231,2023-05-13,True
2377,Philips Premium Induction Cooktop,3,466,Philips,HMK-PHI-02377,15730.12,9737.49,30,"Philips Induction Cooktop designed for quality, durability and everyday use.",4.3,128,2025-05-04,True
2378,Pigeon Ultra Pressure Cooker,3,466,Pigeon,HMK-PIG-02378,13577.84,10085.74,10,"Pigeon Pressure Cooker designed for quality, durability and everyday use.",4.2,770,2020-10-07,True
2379,Prestige Plus Bottle,3,466,Prestige,HMK-PRE-02379,7925.95,5450.35,15,"Prestige Bottle designed for quality, durability and everyday use.",4.8,237,2023-01-08,True
2380,Philips Classic Mixer,3,466,Philips,HMK-PHI-02380,1390.23,910.12,10,"Philips Mixer designed for quality, durability and everyday use.",4.9,42,2024-05-15,True
2381,Pigeon Smart Pressure Cooker,3,466,Pigeon,HMK-PIG-02381,15314.18,11265.42,5,"Pigeon Pressure Cooker designed for quality, durability and everyday use.",4.9,217,2023-09-13,True
2382,Pigeon Smart Induction Cooktop,3,466,Pigeon,HMK-PIG-02382,12122.09,8151.59,25,"Pigeon Induction Cooktop designed for quality, durability and everyday use.",4.4,267,2023-08-01,True
2383,Pigeon Classic Pressure Cooker,3,466,Pigeon,HMK-PIG-02383,12972.63,8998.01,25,"Pigeon Pressure Cooker designed for quality, durability and everyday use.",4.9,144,2024-03-19,True
2384,Borosil Max Storage Box,3,467,Borosil,HMK-BOR-02384,1102.08,847.07,5,"Borosil Storage Box designed for quality, durability and everyday use.",4.2,122,2025-07-30,True
2385,Philips Elite Cookware Set,3,467,Philips,HMK-PHI-02385,11090.26,7576.38,25,"Philips Cookware Set designed for quality, durability and everyday use.",4.6,154,2024-02-03,True
2386,Prestige Max Pressure Cooker,3,467,Prestige,HMK-PRE-02386,4640.7,3318.51,15,"Prestige Pressure Cooker designed for quality, durability and everyday use.",4.4,0,2026-06-01,True
2387,Borosil Smart Induction Cooktop,3,467,Borosil,HMK-BOR-02387,20306.38,14614.1,0,"Borosil Induction Cooktop designed for quality, durability and everyday use.",4.8,139,2025-09-10,True
2388,Milton Advanced Induction Cooktop,3,467,Milton,HMK-MIL-02388,9814.46,5471.38,25,"Milton Induction Cooktop designed for quality, durability and everyday use.",3.9,26,2025-12-25,True
2389,Cello Classic Bottle,3,468,Cello,HMK-CEL-02389,19443.56,11331.86,30,"Cello Bottle designed for quality, durability and everyday use.",4.7,12,2026-04-08,True
2390,Philips Max Induction Cooktop,3,468,Philips,HMK-PHI-02390,21751.36,14253.14,0,"Philips Induction Cooktop designed for quality, durability and everyday use.",4.5,475,2018-04-27,True
2391,Prestige Max Mixer,3,468,Prestige,HMK-PRE-02391,19459.76,10728.34,15,"Prestige Mixer designed for quality, durability and everyday use.",4.8,173,2024-01-06,True
2392,Borosil Max Pressure Cooker,3,468,Borosil,HMK-BOR-02392,16166.57,13704.81,15,"Borosil Pressure Cooker designed for quality, durability and everyday use.",4.4,12,2026-04-22,True
2393,Prestige Ultra Storage Box,3,468,Prestige,HMK-PRE-02393,8827.44,4890.03,15,"Prestige Storage Box designed for quality, durability and everyday use.",4.7,90,2025-10-07,True
2394,Prestige Plus Pressure Cooker,3,468,Prestige,HMK-PRE-02394,8943.42,7589.74,0,"Prestige Pressure Cooker designed for quality, durability and everyday use.",4.1,250,2024-03-07,True
2395,Borosil Elite Mixer,3,468,Borosil,HMK-BOR-02395,4619.63,2598.79,20,"Borosil Mixer designed for quality, durability and everyday use.",4.6,387,2020-10-05,True
2396,Zara Elite Shirt,2,469,Zara,FAS-ZAR-02396,1369.47,1041.52,10,"Zara Shirt designed for quality, durability and everyday use.",4.7,46,2024-08-13,True
2397,Puma Classic Jacket,2,469,Puma,FAS-PUM-02397,6512.05,5071.53,5,"Puma Jacket designed for quality, durability and everyday use.",3.8,124,2025-01-22,True
2398,Levis Premium Sneakers,2,469,Levis,FAS-LEV-02398,5846.78,4167.73,10,"Levis Sneakers designed for quality, durability and everyday use.",4.9,280,2024-06-02,True
2399,Puma Classic Sneakers,2,469,Puma,FAS-PUM-02399,2461.29,1837.59,25,"Puma Sneakers designed for quality, durability and everyday use.",3.7,110,2025-05-07,True
2400,Allen Solly Pro Jeans,2,469,Allen Solly,FAS-ALL-02400,4201.41,3302.16,10,"Allen Solly Jeans designed for quality, durability and everyday use.",4.1,207,2024-12-24,True
2401,Levis Ultra Shirt,2,469,Levis,FAS-LEV-02401,6881.01,5502.31,5,"Levis Shirt designed for quality, durability and everyday use.",3.6,100,2025-11-26,True
2402,Nike Advanced Hoodie,2,469,Nike,FAS-NIK-02402,3940.27,2787.18,0,"Nike Hoodie designed for quality, durability and everyday use.",4.6,80,2024-05-14,True
2403,Nerf Smart Board Game,7,470,Nerf,TOY-NER-02403,3353.06,2496.85,5,"Nerf Board Game designed for quality, durability and everyday use.",4.0,44,2026-05-07,True
2404,Nerf Max Puzzle,7,470,Nerf,TOY-NER-02404,314.14,241.01,5,"Nerf Puzzle designed for quality, durability and everyday use.",4.2,365,2023-03-07,True
2405,Hot Wheels Advanced Doll,7,470,Hot Wheels,TOY-HOT-02405,992.89,791.15,0,"Hot Wheels Doll designed for quality, durability and everyday use.",4.9,146,2021-02-05,True
2406,Barbie Advanced Toy Car,7,470,Barbie,TOY-BAR-02406,4553.53,3658.13,15,"Barbie Toy Car designed for quality, durability and everyday use.",4.8,210,2024-12-08,True
2407,Lego Eco Toy Car,7,470,Lego,TOY-LEG-02407,4641.81,2641.33,0,"Lego Toy Car designed for quality, durability and everyday use.",4.5,49,2024-12-26,True
2408,Lego Max Building Blocks,7,470,Lego,TOY-LEG-02408,311.17,188.41,10,"Lego Building Blocks designed for quality, durability and everyday use.",4.8,262,2020-05-12,True
2409,HarperCollins Advanced Dictionary,4,471,HarperCollins,BOO-HAR-02409,1297.82,1037.91,5,"HarperCollins Dictionary designed for quality, durability and everyday use.",5.0,117,2023-07-25,True
2410,Oxford Premium Biography,4,471,Oxford,BOO-OXF-02410,658.33,533.7,10,"Oxford Biography designed for quality, durability and everyday use.",4.9,78,2024-06-25,True
2411,McGraw Hill Max Dictionary,4,471,McGraw Hill,BOO-MCG-02411,355.37,200.9,5,"McGraw Hill Dictionary designed for quality, durability and everyday use.",4.8,456,2021-12-17,True
2412,Penguin Elite Textbook,4,471,Penguin,BOO-PEN-02412,1957.08,1545.03,20,"Penguin Textbook designed for quality, durability and everyday use.",4.4,64,2024-10-25,True
2413,Oxford Max Textbook,4,471,Oxford,BOO-OXF-02413,728.43,550.17,15,"Oxford Textbook designed for quality, durability and everyday use.",4.3,54,2025-05-05,True
2414,Lakme Advanced Lipstick,5,472,Lakme,BEA-LAK-02414,1119.01,763.92,5,"Lakme Lipstick designed for quality, durability and everyday use.",3.5,445,2020-06-26,True
2415,Nivea Ultra Lipstick,5,472,Nivea,BEA-NIV-02415,3841.1,2409.13,0,"Nivea Lipstick designed for quality, durability and everyday use.",4.3,698,2018-09-21,True
2416,Minimalist Elite Lipstick,5,472,Minimalist,BEA-MIN-02416,924.95,672.2,30,"Minimalist Lipstick designed for quality, durability and everyday use.",4.7,203,2022-06-02,True
2417,Maybelline Plus Moisturizer,5,472,Maybelline,BEA-MAY-02417,1779.73,1018.23,20,"Maybelline Moisturizer designed for quality, durability and everyday use.",3.8,457,2020-03-07,True
2418,Mamaearth Ultra Moisturizer,5,472,Mamaearth,BEA-MAM-02418,4600.77,2703.01,15,"Mamaearth Moisturizer designed for quality, durability and everyday use.",4.3,148,2023-07-24,True
2419,Funskool Eco Board Game,7,473,Funskool,TOY-FUN-02419,2746.84,1542.47,10,"Funskool Board Game designed for quality, durability and everyday use.",4.1,825,2018-10-26,True
2420,Funskool Plus Building Blocks,7,473,Funskool,TOY-FUN-02420,4116.37,2758.88,5,"Funskool Building Blocks designed for quality, durability and everyday use.",4.0,363,2020-12-25,True
2421,Hot Wheels Advanced Toy Car,7,473,Hot Wheels,TOY-HOT-02421,1936.7,1280.79,5,"Hot Wheels Toy Car designed for quality, durability and everyday use.",4.9,229,2023-08-14,True
2422,Lego Pro Building Blocks,7,473,Lego,TOY-LEG-02422,1131.6,651.26,25,"Lego Building Blocks designed for quality, durability and everyday use.",4.9,394,2022-06-11,True
2423,Lakme Ultra Face Wash,5,474,Lakme,BEA-LAK-02423,3372.69,2447.15,10,"Lakme Face Wash designed for quality, durability and everyday use.",4.4,537,2020-02-02,True
2424,Mamaearth Advanced Face Wash,5,474,Mamaearth,BEA-MAM-02424,3084.04,2056.89,20,"Mamaearth Face Wash designed for quality, durability and everyday use.",4.7,358,2019-04-08,True
2425,Mamaearth Elite Face Wash,5,474,Mamaearth,BEA-MAM-02425,835.08,613.21,20,"Mamaearth Face Wash designed for quality, durability and everyday use.",4.3,9,2026-06-20,True
2426,Mamaearth Smart Moisturizer,5,474,Mamaearth,BEA-MAM-02426,2075.79,1702.08,20,"Mamaearth Moisturizer designed for quality, durability and everyday use.",4.6,143,2025-06-10,True
2427,Lakme Ultra Serum,5,474,Lakme,BEA-LAK-02427,2889.67,2180.93,10,"Lakme Serum designed for quality, durability and everyday use.",4.6,502,2020-06-14,True
2428,Lakme Pro Serum,5,474,Lakme,BEA-LAK-02428,1691.31,935.47,50,"Lakme Serum designed for quality, durability and everyday use.",5.0,153,2025-02-11,True
2429,Loreal Plus Moisturizer,5,474,Loreal,BEA-LOR-02429,315.94,193.96,30,"Loreal Moisturizer designed for quality, durability and everyday use.",4.4,364,2023-12-15,True
2430,H&M Premium Jacket,2,475,H&M,FAS-H&M-02430,2130.6,1669.82,5,"H&M Jacket designed for quality, durability and everyday use.",4.5,109,2024-02-26,True
2431,Zara Max Jacket,2,475,Zara,FAS-ZAR-02431,2591.5,1478.82,15,"Zara Jacket designed for quality, durability and everyday use.",4.9,32,2026-01-14,True
2432,Nike Eco Jeans,2,475,Nike,FAS-NIK-02432,5420.74,3707.36,0,"Nike Jeans designed for quality, durability and everyday use.",4.0,350,2021-05-14,True
2433,Nike Eco T-Shirt,2,475,Nike,FAS-NIK-02433,2690.88,1600.18,0,"Nike T-Shirt designed for quality, durability and everyday use.",4.5,80,2025-01-10,True
2434,H&M Smart Dress,2,475,H&M,FAS-H&M-02434,5575.59,3195.03,20,"H&M Dress designed for quality, durability and everyday use.",4.7,193,2022-04-21,True
2435,Borosil Classic Induction Cooktop,3,476,Borosil,HMK-BOR-02435,16388.56,12462.26,50,"Borosil Induction Cooktop designed for quality, durability and everyday use.",4.3,150,2025-08-12,True
2436,Milton Advanced Storage Box,3,476,Milton,HMK-MIL-02436,10996.06,6655.43,0,"Milton Storage Box designed for quality, durability and everyday use.",4.7,874,2019-12-17,True
2437,Pigeon Advanced Mixer,3,477,Pigeon,HMK-PIG-02437,3296.43,2051.81,10,"Pigeon Mixer designed for quality, durability and everyday use.",4.0,827,2019-11-01,True
2438,Borosil Classic Bottle,3,477,Borosil,HMK-BOR-02438,4917.43,3381.39,10,"Borosil Bottle designed for quality, durability and everyday use.",5.0,757,2020-06-13,True
2439,Cello Max Bottle,3,477,Cello,HMK-CEL-02439,6858.77,4520.0,15,"Cello Bottle designed for quality, durability and everyday use.",4.9,139,2024-11-24,True
2440,Amul Advanced Tea,8,478,Amul,GRO-AMU-02440,202.58,138.11,20,"Amul Tea designed for quality, durability and everyday use.",4.2,148,2025-10-23,True
2441,Fortune Smart Tea,8,478,Fortune,GRO-FOR-02441,1190.08,797.64,0,"Fortune Tea designed for quality, durability and everyday use.",4.7,159,2025-06-21,True
2442,Tata Max Oil,8,478,Tata,GRO-TAT-02442,1014.12,697.34,0,"Tata Oil designed for quality, durability and everyday use.",4.1,250,2024-08-09,False
2443,Fortune Ultra Milk Powder,8,478,Fortune,GRO-FOR-02443,473.96,353.85,15,"Fortune Milk Powder designed for quality, durability and everyday use.",3.8,214,2023-05-21,True
2444,Amul Ultra Tea,8,478,Amul,GRO-AMU-02444,1013.77,619.86,5,"Amul Tea designed for quality, durability and everyday use.",4.8,294,2023-05-27,True
2445,Lenovo Classic Tablet,1,479,Lenovo,ELE-LEN-02445,57439.8,36684.3,5,"Lenovo Tablet designed for quality, durability and everyday use.",4.5,73,2025-05-13,True
2446,LG Advanced Headphones,1,479,LG,ELE-LG-02446,6027.55,3767.67,5,"LG Headphones designed for quality, durability and everyday use.",4.5,32,2026-04-29,True
2447,Samsung Elite Smart Watch,1,479,Samsung,ELE-SAM-02447,83578.56,65510.79,5,"Samsung Smart Watch designed for quality, durability and everyday use.",5.0,78,2025-09-23,True
2448,Prestige Plus Bottle,3,480,Prestige,HMK-PRE-02448,24400.47,18887.09,0,"Prestige Bottle designed for quality, durability and everyday use.",3.8,7,2026-05-01,True
2449,Philips Premium Pressure Cooker,3,480,Philips,HMK-PHI-02449,9890.89,7215.34,5,"Philips Pressure Cooker designed for quality, durability and everyday use.",5.0,460,2022-02-11,True
2450,Philips Classic Induction Cooktop,3,480,Philips,HMK-PHI-02450,2507.92,1719.18,0,"Philips Induction Cooktop designed for quality, durability and everyday use.",4.9,69,2025-11-28,True
2451,Borosil Advanced Mixer,3,480,Borosil,HMK-BOR-02451,17564.82,13732.23,30,"Borosil Mixer designed for quality, durability and everyday use.",4.4,105,2025-09-10,True
2452,Nestle Pro Milk Powder,8,481,Nestle,GRO-NES-02452,1673.63,1160.03,5,"Nestle Milk Powder designed for quality, durability and everyday use.",4.5,221,2023-04-27,True
2453,Fortune Advanced Rice,8,481,Fortune,GRO-FOR-02453,292.27,185.23,25,"Fortune Rice designed for quality, durability and everyday use.",4.2,172,2024-12-29,True
